time,/jointset/ground_pelvis/pelvis_tilt/value,/jointset/ground_pelvis/pelvis_tilt/speed,/jointset/ground_pelvis/pelvis_tx/value,/jointset/ground_pelvis/pelvis_tx/speed,/jointset/ground_pelvis/pelvis_ty/value,/jointset/ground_pelvis/pelvis_ty/speed,/jointset/hip_r/hip_flexion_r/value,/jointset/hip_r/hip_flexion_r/speed,/jointset/knee_r/knee_angle_r/value,/jointset/knee_r/knee_angle_r/speed,/jointset/ankle_r/ankle_angle_r/value,/jointset/ankle_r/ankle_angle_r/speed,/jointset/hip_l/hip_flexion_l/value,/jointset/hip_l/hip_flexion_l/speed,/jointset/knee_l/knee_angle_l/value,/jointset/knee_l/knee_angle_l/speed,/jointset/ankle_l/ankle_angle_l/value,/jointset/ankle_l/ankle_angle_l/speed,/jointset/back/lumbar_extension/value,/jointset/back/lumbar_extension/speed,/forceset/hamstrings_r/activation,/forceset/hamstrings_r/fiber_length,/forceset/bifemsh_r/activation,/forceset/bifemsh_r/fiber_length,/forceset/glut_max_r/activation,/forceset/glut_max_r/fiber_length,/forceset/iliopsoas_r/activation,/forceset/iliopsoas_r/fiber_length,/forceset/rect_fem_r/activation,/forceset/rect_fem_r/fiber_length,/forceset/vasti_r/activation,/forceset/vasti_r/fiber_length,/forceset/gastroc_r/activation,/forceset/gastroc_r/fiber_length,/forceset/soleus_r/activation,/forceset/soleus_r/fiber_length,/forceset/tib_ant_r/activation,/forceset/tib_ant_r/fiber_length,/forceset/hamstrings_l/activation,/forceset/hamstrings_l/fiber_length,/forceset/bifemsh_l/activation,/forceset/bifemsh_l/fiber_length,/forceset/glut_max_l/activation,/forceset/glut_max_l/fiber_length,/forceset/iliopsoas_l/activation,/forceset/iliopsoas_l/fiber_length,/forceset/rect_fem_l/activation,/forceset/rect_fem_l/fiber_length,/forceset/vasti_l/activation,/forceset/vasti_l/fiber_length,/forceset/gastroc_l/activation,/forceset/gastroc_l/fiber_length,/forceset/soleus_l/activation,/forceset/soleus_l/fiber_length,/forceset/tib_ant_l/activation,/forceset/tib_ant_l/fiber_length
1.38238419,0.175710262,-0.150925385,0,0,0,0,-0.381121569,3.181633064,-0.614497272,-6.533076872,0.006076665,-5.096421673,0.20228715,-0.808998618,-0.293624273,-0.701465167,-0.070809307,0.423337659,-0.419322001,0.328616693,0.60479771,0.06579069,0.3964035,0.17227577,0.05307796,0.12046857,0.65617555,0.11721457,0.20374528,0.15206805,0.02031461,0.10490218,0.69851061,0.07543332,0.41874745,0.04459001,0.21170862,0.07669472,0.19031159,0.1059688,0.03836184,0.18228162,0.20787858,0.15338899,0.03836649,0.09776001,0.04310662,0.11818819,0.26921163,0.08845466,0.0517185,0.081463,0.10132404,0.04128209,0.59845545,0.07756982
1.38378202,0.175486793,-0.170591497,0,0,0,0,-0.376637147,3.236345792,-0.623635356,-6.544923985,-0.001070842,-5.069642486,0.201159316,-0.801943689,-0.29457924,-0.668327505,-0.070272153,0.371207863,-0.41885173,0.346264385,0.63927366,0.06567966,0.40007298,0.17201915,0.05299132,0.12071382,0.62452746,0.11708498,0.19866839,0.1524978,0.02030884,0.10531145,0.66338709,0.07503824,0.40348837,0.04441152,0.2189578,0.076907,0.1958968,0.10588102,0.03800772,0.18225735,0.206695,0.15332899,0.03801227,0.09781169,0.0426554,0.11831159,0.27221184,0.08849203,0.05108524,0.08151228,0.09949593,0.04135302,0.62835566,0.07754918
1.38517984,0.175229253,-0.198996331,0,0,0,0,-0.372070322,3.298667434,-0.632803106,-6.57488178,-0.007934522,-4.699076918,0.200051683,-0.78105383,-0.295501813,-0.654620251,-0.069697284,0.476800708,-0.41834927,0.373934107,0.66957023,0.06555674,0.40328943,0.17175805,0.05290643,0.12096393,0.59536925,0.1169677,0.19377717,0.15291922,0.02030316,0.10572047,0.63115866,0.07464868,0.38909979,0.04422823,0.22500774,0.07712528,0.20053499,0.10578443,0.03766074,0.18223446,0.20554693,0.15326982,0.03766521,0.097864,0.04221352,0.11843219,0.27477228,0.0885266,0.05046561,0.08155625,0.09771625,0.04141748,0.6547097,0.07751764
1.3866354,0.174915138,-0.232882369,0,0,0,0,-0.367220066,3.365591913,-0.642404228,-6.618865594,-0.014321848,-4.042878166,0.198935694,-0.751741864,-0.296454086,-0.65587479,-0.068833403,0.730526264,-0.417780529,0.407899842,0.69744316,0.06542086,0.40622093,0.17148341,0.05281987,0.12123004,0.56735358,0.11685573,0.18887132,0.1533502,0.02029737,0.10614727,0.60031143,0.07424963,0.37496655,0.04403443,0.23026763,0.07735041,0.2045443,0.105677,0.03730688,0.18221134,0.2043879,0.15320934,0.03731124,0.09791824,0.04176308,0.11855488,0.27704357,0.08856081,0.04983454,0.08159922,0.09591283,0.04148168,0.67900291,0.07747525
1.38776359,0.174637711,-0.258592828,0,0,0,0,-0.363394901,3.414811029,-0.649892411,-6.655740633,-0.018545814,-3.438771988,0.198100667,-0.728908646,-0.297197652,-0.662731659,-0.067865437,0.991526567,-0.417305524,0.433819204,0.71685714,0.06531243,0.40823591,0.17126918,0.05275403,0.12144043,0.54711668,0.1167745,0.18519428,0.15367936,0.02029295,0.10647926,0.57810096,0.07394658,0.36456375,0.04388455,0.23373761,0.07751448,0.20717407,0.1055903,0.03703771,0.18219352,0.20351432,0.1531635,0.037042,0.09795967,0.0414206,0.11864811,0.27856689,0.0885867,0.0493551,0.08163309,0.09454884,0.04153269,0.69594177,0.07743638
1.38889178,0.174332856,-0.281132228,0,0,0,0,-0.359516936,3.458799882,-0.657421061,-6.689890928,-0.022079892,-2.831079643,0.19728953,-0.709955131,-0.2979497,-0.670243773,-0.066588375,1.273435652,-0.416802958,0.456336203,0.73461185,0.06520283,0.41005183,0.17105397,0.05268926,0.12165417,0.52805002,0.11669704,0.18162207,0.15400466,0.0202886,0.10681248,0.55722969,0.07365076,0.35460985,0.04373724,0.23675916,0.07766349,0.20945182,0.10550151,0.03677291,0.18217556,0.20266173,0.15311873,0.03677714,0.09800032,0.04108381,0.1187399,0.27991086,0.08861246,0.04888394,0.08166981,0.09321354,0.04158764,0.71144044,0.07739246
1.39,0.174011278,-0.298262394,0,0,0,0,-0.355663093,3.494927892,-0.664850714,-6.717083509,-0.024909858,-2.28957267,0.196510061,-0.698063095,-0.298695333,-0.674654827,-0.065025522,1.544041992,-0.41628744,0.472963492,0.75062068,0.06509508,0.41166167,0.17084175,0.05262668,0.12186712,0.5103666,0.11662379,0.17821128,0.15432067,0.02028439,0.10714094,0.53791996,0.07336883,0.34524266,0.04359702,0.23935051,0.07779252,0.21139448,0.1054129,0.03651699,0.18215772,0.20184412,0.15307579,0.03652115,0.09803945,0.04075842,0.11882885,0.2810775,0.0886379,0.04842904,0.08171092,0.09192908,0.04164786,0.72541727,0.07734443
1.39001138,0.174007884,-0.298407063,0,0,0,0,-0.35562333,3.495256947,-0.664927133,-6.717319183,-0.024935877,-2.284472673,0.196502119,-0.69798386,-0.298703009,-0.674674495,-0.06500794,1.546707221,-0.416282059,0.473099775,0.75036546,0.06509397,0.41158833,0.17083956,0.0526221,0.12186932,0.510561,0.11662305,0.17817675,0.15432389,0.02028435,0.10714432,0.53801415,0.07336599,0.34514853,0.04359561,0.23931,0.07779375,0.21136051,0.10541198,0.03651438,0.18215754,0.20183176,0.15307536,0.03651854,0.09803985,0.04075511,0.11882976,0.28110237,0.08863816,0.04842441,0.08171137,0.09193465,0.04164852,0.72517474,0.07734392
1.39002275,0.174004488,-0.298550758,0,0,0,0,-0.355583564,3.495584746,-0.665003555,-6.71755375,-0.024961838,-2.279383735,0.196494179,-0.697905932,-0.298710684,-0.67469345,-0.064990329,1.549369352,-0.416276676,0.473234973,0.75002792,0.06509287,0.41149722,0.17083738,0.05261673,0.12187152,0.51082926,0.11662231,0.17814224,0.15432712,0.02028431,0.1071477,0.53816551,0.07336314,0.34505443,0.0435942,0.23925643,0.07779499,0.21131605,0.10541107,0.03651178,0.18215735,0.20181859,0.15307492,0.03651594,0.09804025,0.0407518,0.11883067,0.28112993,0.08863843,0.04841978,0.08171183,0.09194393,0.04164918,0.72485641,0.0773434
1.39007964,0.173987485,-0.299254652,0,0,0,0,-0.355384677,3.497204983,-0.665385706,-6.718709875,-0.025090777,-2.254108365,0.19645449,-0.697535913,-0.298749066,-0.674777323,-0.064901818,1.562631634,-0.416249738,0.473894712,0.74834411,0.06508739,0.41104227,0.1708265,0.05258989,0.12188255,0.5121657,0.11661857,0.17796982,0.15434324,0.02028409,0.10716458,0.53892,0.0733489,0.34458455,0.04358716,0.23898886,0.07780121,0.21109395,0.10540651,0.03649876,0.18215643,0.20175279,0.15307274,0.03650291,0.09804224,0.04073525,0.1188352,0.28126719,0.08863974,0.04839665,0.08171412,0.09199009,0.04165246,0.72326836,0.07734083
1.39036405,0.173901909,-0.302411413,0,0,0,0,-0.354388905,3.504843168,-0.667297404,-6.724055921,-0.025714377,-2.132327971,0.196256312,-0.696177358,-0.298941014,-0.67490299,-0.064448088,1.627528886,-0.416114526,0.47678875,0.74002169,0.06506069,0.40878246,0.17077253,0.05245604,0.12193795,0.51872825,0.11659914,0.17711142,0.15442373,0.02028302,0.10724905,0.54263412,0.07327747,0.34225014,0.04355221,0.23765772,0.07783305,0.20998867,0.10538398,0.03643381,0.18215182,0.20142506,0.15306193,0.03643795,0.09805214,0.04065269,0.11885784,0.2819405,0.08864622,0.04828128,0.08172589,0.09221475,0.04166887,0.71541667,0.07732827
1.39178614,0.173465196,-0.309406895,0,0,0,0,-0.349383218,3.53221608,-0.676872298,-6.73822357,-0.028388741,-1.676122469,0.195264775,-0.701656816,-0.29989652,-0.665974398,-0.061930487,1.893906665,-0.415431321,0.481391643,0.7006895,0.06494266,0.39784498,0.17051151,0.05179569,0.12221859,0.54880688,0.11648505,0.17290958,0.15482281,0.02027774,0.10767204,0.55984516,0.07291599,0.33094142,0.0433843,0.23116674,0.07800336,0.20458958,0.10527763,0.03611306,0.18212867,0.19981702,0.15300918,0.03611712,0.09810107,0.0402451,0.11897015,0.28500372,0.08867757,0.04771197,0.08179307,0.09319813,0.0417525,0.67825284,0.07727246
1.39320823,0.173028251,-0.303135999,0,0,0,0,-0.344350021,3.544200305,-0.686450761,-6.728775012,-0.030637409,-1.54416697,0.194251455,-0.726386478,-0.300825559,-0.637069453,-0.059131908,2.014040095,-0.414752574,0.470931413,0.66479659,0.06484624,0.38747793,0.1702597,0.05114986,0.12250278,0.57496968,0.11634583,0.16885289,0.15521609,0.02027255,0.10809521,0.57504386,0.07255086,0.32020591,0.04322869,0.2249388,0.07817705,0.19939459,0.10518072,0.03579885,0.18210574,0.19825869,0.15295772,0.03580282,0.09814947,0.03984597,0.11908123,0.28761942,0.08870772,0.04715494,0.081876,0.09398387,0.04184235,0.64425728,0.07722653
1.39442537,0.172666822,-0.289788911,0,0,0,0,-0.340034576,3.545959621,-0.694626326,-6.702846235,-0.032587889,-1.699277515,0.193348005,-0.759696113,-0.301577317,-0.595839733,-0.05668795,1.981685485,-0.414189745,0.452774613,0.63648359,0.0647775,0.37902717,0.17004815,0.05060836,0.12274684,0.59477999,0.11621008,0.16549104,0.15554773,0.02026818,0.10845651,0.58667553,0.07223745,0.31144194,0.04310498,0.21980626,0.0783238,0.19510243,0.10510431,0.03553499,0.18208679,0.19696308,0.1529137,0.03553889,0.09819108,0.03951095,0.11917547,0.28955472,0.08873292,0.04668771,0.08195917,0.09453007,0.0419252,0.61738594,0.07719379
1.3956425,0.172324595,-0.272096911,0,0,0,0,-0.335719841,3.543646869,-0.702762119,-6.664129673,-0.0348569,-2.057983804,0.192399265,-0.800075439,-0.302270838,-0.541970166,-0.054353324,1.837994566,-0.413652486,0.429489364,0.61014887,0.06471931,0.37094117,0.16983878,0.05007702,0.1229914,0.6125671,0.11606192,0.16222662,0.15587433,0.02026389,0.10881609,0.59719756,0.07192336,0.30304462,0.04298845,0.21484713,0.07847243,0.19094593,0.10503317,0.03527572,0.18206895,0.1957015,0.15286884,0.03527955,0.09823343,0.03918187,0.11926896,0.2912487,0.08875754,0.04622908,0.08205094,0.09498139,0.04201195,0.59234848,0.0771665
1.39685964,0.172004953,-0.253195818,0,0,0,0,-0.331408548,3.540878994,-0.710845297,-6.617174672,-0.037653426,-2.554019937,0.191399395,-0.842931918,-0.302893213,-0.47973053,-0.052248318,1.609304486,-0.413144899,0.404601903,0.58559518,0.06467009,0.36319847,0.16963094,0.04955561,0.12323616,0.62860212,0.1159038,0.15905586,0.15619545,0.02025967,0.10917325,0.60673736,0.07160769,0.29499244,0.04287679,0.21005336,0.07862952,0.18691926,0.10496669,0.03502095,0.18205265,0.19447291,0.15282244,0.03502472,0.09827698,0.03885863,0.11936157,0.2927325,0.08878139,0.04577886,0.08214736,0.09535446,0.04209962,0.56896632,0.07714445
1.39807678,0.171707522,-0.236069288,0,0,0,0,-0.327099259,3.540834613,-0.718868688,-6.566651336,-0.041099547,-3.112748871,0.190348187,-0.883714366,-0.303437255,-0.414091081,-0.050457742,1.326844449,-0.412666849,0.381488058,0.56265064,0.06462861,0.35577924,0.16942434,0.04904392,0.1234811,0.64310746,0.11573783,0.15597519,0.15651069,0.02025551,0.1095275,0.61540379,0.07128894,0.28726555,0.04276721,0.20541743,0.0788023,0.18301692,0.10490432,0.03477061,0.18203821,0.19327631,0.15277395,0.03477431,0.09832212,0.0385411,0.11945313,0.29403303,0.08880424,0.04533688,0.08224398,0.09566295,0.04218474,0.54708329,0.07712772
1.39933612,0.171419111,-0.222940354,0,0,0,0,-0.322637378,3.546348808,-0.727105725,-6.515407234,-0.045379961,-3.676100955,0.189211857,-0.919553638,-0.303916554,-0.347770691,-0.048982513,1.016359317,-0.412199019,0.362562723,0.54044428,0.06459278,0.34842373,0.16921174,0.0485245,0.12373494,0.6567022,0.11555973,0.1528789,0.15683034,0.02025128,0.10989068,0.62355112,0.07095409,0.27959356,0.04265297,0.20077934,0.07900398,0.17910464,0.10484362,0.03451614,0.18202539,0.19207088,0.15272125,0.03451978,0.0983707,0.03821847,0.11954652,0.29521048,0.08882653,0.04488808,0.08233984,0.09592611,0.04226673,0.52587365,0.07711628
1.4,0.171272644,-0.218638636,0,0,0,0,-0.320281203,3.55221043,-0.731422742,-6.490278486,-0.047910235,-3.941774026,0.188596189,-0.934720594,-0.304136452,-0.315023223,-0.048360532,0.858794968,-0.411960792,0.355490766,0.52931617,0.06457649,0.34467123,0.16910011,0.04825471,0.12386906,0.66334868,0.11546377,0.15128278,0.1569961,0.02024907,0.11008075,0.62754107,0.0707749,0.27567497,0.04259139,0.19839673,0.079121,0.17709172,0.10481305,0.03438384,0.18201952,0.19144845,0.15269241,0.03438744,0.09839708,0.03805076,0.11959512,0.29576992,0.08883765,0.0446549,0.08238746,0.09604541,0.04230655,0.51523367,0.07711278
1.40001156,0.171270117,-0.218581919,0,0,0,0,-0.320240134,3.552332495,-0.731497775,-6.489856778,-0.047955832,-3.946133614,0.188585381,-0.934958585,-0.304140091,-0.314471389,-0.048350619,0.856131224,-0.411956683,0.355387923,0.52951177,0.06457622,0.34468765,0.16909817,0.04825226,0.1238714,0.66313587,0.11546209,0.1512552,0.15699897,0.02024904,0.11008405,0.6273415,0.07077176,0.27560747,0.04259031,0.19843701,0.07912311,0.17705696,0.10481252,0.03438154,0.18201942,0.19143727,0.1526919,0.03438515,0.09839754,0.03804785,0.11959596,0.29578327,0.08883784,0.04465086,0.08238827,0.09603394,0.04230722,0.51546983,0.07711273
1.40002312,0.17126759,-0.218525977,0,0,0,0,-0.320199064,3.552455427,-0.731572804,-6.489435719,-0.04800148,-3.950483214,0.18857457,-0.935195479,-0.304143723,-0.313920292,-0.048340736,0.853470705,-0.411952574,0.355285942,0.52978427,0.06457595,0.34472023,0.16909622,0.04825025,0.12387374,0.66285812,0.11546041,0.15122762,0.15700184,0.020249,0.11008735,0.62708863,0.07076862,0.27554001,0.04258923,0.19849349,0.0791252,0.17702221,0.104812,0.03437925,0.18201932,0.19142601,0.15269139,0.03438285,0.098398,0.03804495,0.1195968,0.29579739,0.08883803,0.04464682,0.08238907,0.09601979,0.04230789,0.51578926,0.07711269
1.40008093,0.171254966,-0.218257908,0,0,0,0,-0.319993692,3.553083086,-0.731947873,-6.487340397,-0.048230468,-3.972077173,0.188520476,-0.936363443,-0.304161791,-0.31117607,-0.048291783,0.840218521,-0.411932051,0.35478898,0.53114185,0.06457458,0.34488257,0.16908649,0.04824021,0.12388542,0.66147234,0.11545203,0.15108987,0.15701618,0.02024881,0.11010385,0.62582685,0.07075295,0.27520304,0.0425838,0.19877456,0.07913561,0.17684862,0.10480938,0.0343678,0.18201884,0.19136975,0.15268884,0.03437139,0.09840033,0.03803043,0.11960101,0.29586775,0.08883897,0.04462664,0.0823931,0.09594907,0.04231124,0.5173803,0.07711243
1.40036996,0.171192046,-0.217209768,0,0,0,0,-0.318966251,3.556542933,-0.733821434,-6.477134505,-0.049393689,-4.075761002,0.188249037,-0.94178602,-0.304249779,-0.297757773,-0.04805836,0.775432701,-0.411829831,0.352629838,0.53780893,0.06456718,0.34567999,0.16903734,0.04819014,0.12394375,0.65461654,0.11541077,0.15040387,0.15708765,0.02024786,0.11018626,0.61958163,0.07067483,0.27352763,0.04255647,0.20014769,0.07918587,0.17598442,0.10479641,0.03431065,0.1820165,0.19108953,0.15267602,0.03431424,0.098412,0.03795801,0.11962199,0.29621305,0.08884362,0.04452597,0.08241293,0.09559666,0.04232793,0.52518539,0.07711059
1.40162401,0.170919915,-0.218305865,0,0,0,0,-0.314494037,3.577422244,-0.741919243,-6.439496576,-0.05473804,-4.41382227,0.18705702,-0.957033384,-0.304589932,-0.246930683,-0.04724324,0.538598091,-0.411390584,0.349602011,0.56458396,0.06452638,0.34888023,0.16881703,0.04797532,0.12419686,0.62621636,0.11524255,0.14747966,0.15739353,0.02024377,0.11054188,0.59365971,0.07034018,0.26643591,0.04243405,0.20553025,0.07938315,0.17230597,0.10474201,0.03406544,0.18200758,0.18989363,0.15261899,0.03406896,0.09846365,0.0376473,0.11971189,0.29759281,0.08886242,0.04409425,0.08249302,0.09408969,0.04239819,0.55639772,0.07709343
1.40287806,0.170640874,-0.228051785,0,0,0,0,-0.309990277,3.606515952,-0.749977799,-6.414823808,-0.060367006,-4.52265659,0.185854274,-0.959050088,-0.304875416,-0.21105987,-0.046663863,0.405058445,-0.410948859,0.356404508,0.58830024,0.06447436,0.35169887,0.16858956,0.04776445,0.12445149,0.59983305,0.11508943,0.14463792,0.15769267,0.02023975,0.1108947,0.56950473,0.07001069,0.25962088,0.04230429,0.21009673,0.07956913,0.1687396,0.10469051,0.03382459,0.18200042,0.18872943,0.15255998,0.03382805,0.09851663,0.03734222,0.11979981,0.29879886,0.08887912,0.04367061,0.08256326,0.09261785,0.04246329,0.58388571,0.07706425
1.40413211,0.170344987,-0.244834624,0,0,0,0,-0.305446131,3.641374047,-0.758013791,-6.403334188,-0.065978808,-4.388039977,0.184656397,-0.949715886,-0.305126167,-0.191525808,-0.046174211,0.397803658,-0.410493273,0.371342687,0.60943778,0.06441436,0.35418401,0.16835867,0.04755743,0.12470862,0.57526244,0.11494853,0.14187558,0.15798531,0.0202358,0.11124536,0.54694501,0.06968494,0.25306756,0.04216691,0.2139816,0.07975581,0.16528074,0.10464168,0.03358802,0.18199457,0.18759596,0.1524996,0.03359141,0.09857041,0.03704265,0.11988566,0.2998536,0.08889393,0.04325487,0.08262475,0.09118013,0.04252284,0.60827727,0.07702586
1.40580495,0.169911715,-0.274026597,0,0,0,0,-0.299312741,3.6917905,-0.768724421,-6.404523025,-0.072942638,-3.88586884,0.183086645,-0.925426208,-0.305440586,-0.188175353,-0.045380121,0.586659465,-0.409849495,0.399394975,0.63426139,0.06432625,0.35705081,0.16804865,0.04728716,0.12505596,0.54500437,0.11477548,0.13830933,0.15836624,0.02023062,0.11171093,0.51907766,0.06925626,0.24470916,0.04197376,0.218289,0.08000459,0.16082667,0.10458039,0.03327895,0.18198793,0.18613021,0.15241808,0.03328227,0.09864242,0.03665145,0.11999706,0.30105822,0.08891127,0.04271233,0.08269742,0.08931367,0.04259636,0.636813,0.07696333
1.40710489,0.169539701,-0.298244771,0,0,0,0,-0.294488525,3.729934701,-0.777054907,-6.41264897,-0.077644331,-3.332949307,0.181898262,-0.902852344,-0.305690851,-0.198150266,-0.044451038,0.856342953,-0.409314743,0.42328996,0.65129277,0.06425413,0.35897309,0.16780731,0.04708167,0.12532974,0.52326917,0.11465007,0.13562783,0.15865542,0.02022668,0.11207173,0.49900118,0.06892952,0.23849888,0.04181921,0.22106571,0.08018924,0.15748604,0.10453559,0.03304382,0.18198302,0.18502645,0.15235483,0.03304708,0.09869792,0.03635394,0.12008142,0.30185725,0.08892334,0.04229999,0.08275104,0.08790254,0.04265264,0.6563342,0.07690714
1.40755953,0.169402242,-0.306396807,0,0,0,0,-0.292789888,3.74243196,-0.779971072,-6.41581246,-0.079112412,-3.124717348,0.181489553,-0.895147622,-0.305782038,-0.203059693,-0.044036888,0.966500837,-0.409120455,0.431352553,0.65683878,0.06422852,0.3595894,0.1677229,0.04701073,0.12542621,0.51600358,0.1146077,0.13470794,0.15875523,0.02022532,0.11219781,0.4922791,0.06881702,0.23638297,0.04176495,0.22193585,0.08025044,0.15634169,0.10452046,0.03296261,0.18198127,0.18464751,0.15233285,0.03296584,0.09871715,0.0362512,0.12011052,0.30211173,0.08892736,0.04215766,0.08277005,0.08741692,0.04267294,0.66268246,0.07688602
1.40792169,0.169290139,-0.312638681,0,0,0,0,-0.291432781,3.75194725,-0.782295079,-6.41818676,-0.080213806,-2.957586641,0.181166434,-0.889287168,-0.305856326,-0.207210739,-0.043670412,1.057738574,-0.408963111,0.437511207,0.66111549,0.06420804,0.36006105,0.16765568,0.04695455,0.12550332,0.51033401,0.11457443,0.13398167,0.15883427,0.02022424,0.11229821,0.48702983,0.06872819,0.23471762,0.04172184,0.22259489,0.08029765,0.15543882,0.10450861,0.03289829,0.18197984,0.18434823,0.1523154,0.03290151,0.09873239,0.03616984,0.12013357,0.30230587,0.0889305,0.04204497,0.08278549,0.08703295,0.04268952,0.66757526,0.07686866
1.40814111,0.169221137,-0.316286083,0,0,0,0,-0.290608915,3.757498624,-0.783703508,-6.41951116,-0.080851675,-2.856610305,0.18097168,-0.885896698,-0.305902073,-0.209770673,-0.043432154,1.114064817,-0.408866716,0.441099088,0.6636478,0.06419561,0.36033877,0.16761495,0.04692066,0.12555016,0.50694873,0.11455445,0.13354444,0.15888196,0.02022359,0.11235902,0.48389391,0.06867473,0.23371724,0.04169579,0.22298011,0.08032553,0.15489551,0.10450151,0.03285948,0.18197896,0.18416801,0.15230487,0.03286269,0.09874159,0.03612076,0.12014748,0.30241992,0.08893239,0.04197699,0.08279502,0.08680156,0.04269979,0.67047137,0.07685791
1.4082605,0.16918326,-0.318222921,0,0,0,0,-0.29016014,3.760446709,-0.784469958,-6.420185272,-0.081189452,-2.801923869,0.180866022,-0.884111015,-0.3059272,-0.211165617,-0.043297306,1.144954488,-0.408813941,0.442999868,0.66500745,0.06418884,0.36048738,0.1675928,0.04690226,0.12557567,0.50512227,0.11454365,0.13330741,0.15890785,0.02022324,0.11239211,0.48220149,0.06864576,0.23317562,0.04168166,0.22318538,0.08034047,0.15460107,0.10449767,0.03283842,0.18197848,0.1840703,0.15229915,0.03284162,0.09874658,0.03609412,0.12015504,0.30248088,0.08893341,0.0419401,0.08280027,0.08667604,0.04270546,0.67202606,0.07685199
1.40834488,0.169156352,-0.319570253,0,0,0,0,-0.289842752,3.762498357,-0.785011704,-6.420639418,-0.081424249,-2.763422607,0.180791474,-0.882876138,-0.305945059,-0.212149349,-0.043199772,1.166867473,-0.408776505,0.444319965,0.66596078,0.06418406,0.36059138,0.16757714,0.04688928,0.12559372,0.50383791,0.11453603,0.13314026,0.15892611,0.02022299,0.11241549,0.48101118,0.06862534,0.23279396,0.04167168,0.22332865,0.08035093,0.15439346,0.10449497,0.03282355,0.18197814,0.18400139,0.15229511,0.03282675,0.0987501,0.03607531,0.12016037,0.3025235,0.08893412,0.04191406,0.08280401,0.0865875,0.0427095,0.67311602,0.07684777
1.40838732,0.169142775,-0.320240964,0,0,0,0,-0.289683047,3.763520089,-0.785284206,-6.420860418,-0.081541121,-2.744111097,0.180754018,-0.882263895,-0.305954074,-0.212642925,-0.043150015,1.177910918,-0.408757634,0.444976395,0.66643792,0.06418165,0.36064336,0.16756926,0.04688276,0.1256028,0.50319393,0.11453221,0.1330563,0.15893529,0.02022286,0.11242726,0.48041429,0.06861509,0.23260235,0.04166667,0.22340016,0.08035615,0.15428919,0.10449362,0.03281608,0.18197796,0.18396677,0.15229308,0.03281928,0.09875187,0.03606587,0.12016305,0.30254479,0.08893448,0.04190098,0.0828059,0.08654302,0.04271154,0.67366151,0.07684564
1.40840409,0.169137403,-0.320504647,0,0,0,0,-0.289619937,3.763921864,-0.785391871,-6.420946316,-0.08158707,-2.736491985,0.180739226,-0.882023679,-0.305957641,-0.212837649,-0.043130228,1.182277677,-0.408750171,0.445234324,0.666626,0.0641807,0.36066384,0.16756615,0.04688018,0.12560639,0.50293987,0.1145307,0.13302315,0.15893892,0.02022281,0.1124319,0.4801788,0.06861104,0.23252671,0.04166469,0.22342831,0.08035821,0.15424802,0.10449308,0.03281313,0.18197789,0.18395311,0.15229228,0.03281632,0.09875257,0.03606213,0.12016411,0.30255318,0.08893463,0.04189581,0.08280665,0.08652545,0.04271235,0.67387652,0.0768448
1.40840852,0.169135984,-0.320575213,0,0,0,0,-0.289603267,3.764026466,-0.785420308,-6.420971959,-0.081599185,-2.734341917,0.18073532,-0.881959035,-0.305958583,-0.212889723,-0.043124989,1.183432669,-0.408748199,0.445303659,0.66667563,0.06418045,0.36066925,0.16756533,0.0468795,0.12560734,0.5028728,0.1145303,0.1330144,0.15893988,0.0202228,0.11243313,0.48011664,0.06860995,0.23250674,0.04166417,0.22343573,0.08035876,0.15423715,0.10449294,0.03281235,0.18197788,0.1839495,0.15229206,0.03281554,0.09875276,0.03606115,0.12016439,0.30255539,0.08893466,0.04189445,0.08280685,0.08652081,0.04271256,0.67393326,0.07684457
